id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
44421,KEN-2007-3-1565-5,2007,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,-1,"BBC Monitoring Africa 2008-03-25 ""Kenya: Mass graves discovered in western district during raid on militia",,,,,3,Mt. Elgon district,Mt. Elgon district (Kimama village),Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,1,12/31/2007 0:00,12/31/2007 0:00,0,0,22,0,22,22,22
44422,KEN-2007-3-1565-7,2007,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,-1,"SIMIYU Robert Romborah, 2008, Militianisation of resource conflicts - The case of land-based conflict in the Mount Elgon region of Western Kenya, Monograph 152, October 08",,,,,3,Mt. Elgon district,Mt. Elgon district (Kimama village),Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,1,12/31/2007 0:00,12/31/2007 0:00,0,0,0,0,0,12,0
44423,KEN-1990-3-501-1,1990,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Reuters, 1990-05-28",,,,Kenyan church leader,1,Nairobi city,Nairobi city,Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,1,5/25/1990 0:00,5/25/1990 0:00,0,0,7,0,7,7,2
44424,KEN-1994-3-501-2,1994,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Reuters, 1994-08-21",,,,The Daily Nation newspaper,1,Nairobi city,Nairobi city,Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,4,6/1/1994 0:00,6/30/1994 0:00,0,0,5,0,5,5,5
44425,KEN-2008-3-501-34,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,3,Muranga district,Muranga district,Central province,Muranga district,-0.75,37,POINT (37.000000 -0.750000),128595,Kenya,501,Africa,1,1,6/20/2008 0:00,6/20/2008 0:00,0,0,1,0,1,1,1
44426,KEN-2008-2-110-12,2008,TRUE,Clear,2,2-110,4665,Kikuyu - Luo,110,5275,Kikuyu - Luo,1795,926,Kikuyu,1768,901,Luo,-1,"2008-02-21 Associated Press Writer ""Kenya says it expects deal by Friday to end political crisis",,,,.,1,Nairobi city,Nairobi city,Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,1,2/18/2008 0:00,2/18/2008 0:00,0,1,0,0,1,1,1
44427,KEN-2007-3-501-28,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Nairobi city,Nairobi city,Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,1,7/21/2007 0:00,7/21/2007 0:00,0,0,0,0,0,1,0
44428,KEN-2008-2-100-2,2008,TRUE,Clear,2,2-100,4656,Kalenjin - Kikuyu,100,5266,Kalenjin - Kikuyu,1903,1024,Kalenjin,1795,926,Kikuyu,-1,"HRW March 2008 ""From Ballots to Bullets",,,,"Jeffrey Gettleman, Signs in Kenya that killings were planned, The New York Times, January 21, 2008.",1,Nakuru town,Nakuru town,Rift Valley province,Nakuru district,-0.283333,36.066667,POINT (36.066667 -0.283333),129313,Kenya,501,Africa,2,4,1/1/2008 0:00,1/21/2008 0:00,1,0,0,0,1,1,1
44429,KEN-2005-2-227-4,2005,FALSE,Clear,2,2-227,4766,Kikuyu - Maasai,227,5376,Kikuyu - Maasai,1795,926,Kikuyu,1909,1030,Maasai,-1,"Reuters 2005-02-23 ""Man speared to death in Kenyan ethnic clashes",,,,police,4,Rift Valley province,Rift Valley province,Rift Valley province,,0.5,36,POINT (36.000000 0.500000),130753,Kenya,501,Africa,1,1,2/24/2005 0:00,2/24/2005 0:00,1,0,0,0,1,1,1
44430,KEN-2005-3-501-1,2005,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"AFP 2005-02-17 ""Police kill one in fresh Kenyan inter-tribe tension over water rights",,,,Rift Valley Provincial Commissioner Wilfred Ndolo,4,Rift Valley province,Rift Valley province,Rift Valley province,,0.5,36,POINT (36.000000 0.500000),130753,Kenya,501,Africa,1,1,2/17/2005 0:00,2/17/2005 0:00,0,0,0,0,0,1,0
44431,KEN-1992-2-406-1,1992,FALSE,Clear,2,2-406,4926,Samburu - Turkana,406,5536,Samburu - Turkana,1794,925,Samburu,1554,693,Turkana,-1,"MKUTU Kennedy Agade, 2008, Guns and Governance in the Rift Valley, African Issues, chapter 4",,,,police,1,Rumuruti village,Rumuruti village,Rift Valley province,Laikipia district,0.266987,36.538857,POINT (36.538857 0.266987),130034,Kenya,501,Africa,2,5,1/1/1992 0:00,12/31/1992 0:00,0,0,0,2,2,2,2
44432,KEN-1997-2-117-1,1997,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,R 1997-07-05; ARB July 1997,,,,Ethiopian state television; Daily Nation newspaper; police,5,Northern Kenya,northern Kenya,,,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,6/30/1997 0:00,6/30/1997 0:00,0,24,4,0,28,28,28
44433,KEN-2009-2-405-3,2009,TRUE,Clear,2,2-405,4925,Pokot - Samburu,405,5535,Pokot - Samburu,1529,670,Pokot,1794,925,Samburu,-1,"CEWARN, country update, Kenyan side of karamoja cluster, sep.dec 09",,,,,3,Samburu district,Samburu district (Samburu central),Rift Valley province,Samburu district,1.25,37,POINT (37.000000 1.250000),131475,Kenya,501,Africa,2,5,9/1/2009 0:00,12/31/2009 0:00,0,0,0,14,14,14,14
44435,KEN-2003-2-117-1,2003,FALSE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,BBC MA April 8 2003.,,,,The Horn of Africa Bulletin No. 27 2003,1,Todenyang town,Todenyang town,Rift Valley province,Turkana district,4.533333,35.933333,POINT (35.933333 4.533333),136512,Kenya,501,Africa,1,4,3/8/2003 0:00,4/7/2003 0:00,0,0,0,4,4,4,4
44436,KEN-2001-2-232-4,2001,TRUE,Clear,2,2-232,4769,"Orma, Wardei - Pokomo",232,5379,"Orma, Wardei - Pokomo",550103,3815,"Orma, Wardei",1802,933,Pokomo,-1,R 2001-12-06,,,,,3,Tana River district,Tana River district,Coast province,Tana River district,-1.5,39.5,POINT (39.500000 -1.500000),127880,Kenya,501,Africa,1,1,12/6/2001 0:00,12/6/2001 0:00,0,0,0,21,21,21,21
44440,KEN-1998-2-230-1,1998,TRUE,Clear,2,2-230,4768,Nandi - Pokot,230,5378,Nandi - Pokot,1799,930,Nandi,1529,670,Pokot,-1,"The Nation, 1998-09-13 in All Africa",,,,,3,Trans Nzoia district,Trans Nzoia district,Rift Valley province,Trans Nzoia district,1.016667,35,POINT (35.000000 1.016667),131471,Kenya,501,Africa,2,4,8/5/1998 0:00,8/12/1998 0:00,10,0,0,0,10,10,10
44452,KEN-1993-2-224-1,1993,TRUE,Clear,2,2-224,4763,Kalenjin - Luhya,224,5373,Kalenjin - Luhya,1903,1024,Kalenjin,1797,928,Luhya,-1,R 1993-10-27,,,,"residents a.o. John Wakhungu, from the Luhya tribe",1,Machakha town,Machakha town,Western province,Bungoma district,0.755833,34.441389,POINT (34.441389 0.755833),130749,Kenya,501,Africa,1,1,10/25/1993 0:00,10/25/1993 0:00,0,13,0,0,13,13,13
62628,KEN-2013-2-486-0,2013,FALSE,Clear,2,2-486,5038,Orma - Pokomo,486,5648,Orma - Pokomo,1800,931,Orma,1802,933,Pokomo,5,"""Agence France Presse,2013-01-09,At least eight killed in Kenya tribal violence: police"";""Agence France Presse,2013-01-09,At least eight killed in Kenya tribal violence: police"";""Reuters News,2013-01-09,Eight killed in Kenya raid, police see political hand"";""Agence France Presse,2013-01-09,Nine killed in Kenyan clash, as police probe politicians"";""All Africa,2013-01-11,Tana Clashes Politically Instigated - Kimaiyo""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;All Africa,2013-01-09;2013-01-09;2013-01-09;2013-01-09;2013-01-11,"At least eight killed in Kenya tribal violence: police;At least eight killed in Kenya tribal violence: police;Eight killed in Kenya raid, police see political hand;Nine killed in Kenyan clash, as police probe politicians;Tana Clashes Politically Instigated - Kimaiyo","senior police officer, Kenya's Red Cross",3,Tana River district,Nduru village in the Tana River delta area,Coast province,Tana River district,-1.5,39.5,POINT (39.500000 -1.500000),127880,Kenya,501,Africa,1,1,1/9/2013 0:00,1/9/2013 0:00,6,3,0,0,9,9,8
62630,KEN-2013-2-486-1,2013,FALSE,Clear,2,2-486,5038,Orma - Pokomo,486,5648,Orma - Pokomo,1800,931,Orma,1802,933,Pokomo,6,"""Agence France Presse,2013-01-10,Four Kenyans killed in reprisal raid: Red Cross"";""Agence France Presse,2013-01-10,At least 10 Kenyans killed in reprisal raid: Red Cross"";""Reuters News,2013-01-10,10 killed in revenge attack in Kenya's Tana River"";""BBC Monitoring Africa,2013-01-10,Kenyan police step up patrols in volatile delta area"";""Agence France Presse,2013-01-11,Kenyan police pin tribal violence to electoral politics"";""BBC Monitoring Africa,2013-01-14,Kenya's Tana Delta conflict blamed on multinationals""",Agence France Presse;Agence France Presse;Reuters News;BBC Monitoring Africa;Agence France Presse;BBC Monitoring Africa,2013-01-10;2013-01-10;2013-01-10;2013-01-10;2013-01-11;2013-01-14,Four Kenyans killed in reprisal raid: Red Cross;At least 10 Kenyans killed in reprisal raid: Red Cross;10 killed in revenge attack in Kenya's Tana River;Kenyan police step up patrols in volatile delta area;Kenyan police pin tribal violence to electoral politics;Kenya's Tana Delta conflict blamed on multinationals,"local Red Cross official Caleb Kilunde, Regional police chief Aggrey Adoli",1,Kibusu village,Kibusu village in Tana River delta region of southeast Kenya,Coast province,Tana River district,-2.35,40.133333,POINT (40.133333 -2.350000),126441,Kenya,501,Africa,1,1,1/10/2013 0:00,1/10/2013 0:00,0,11,0,0,11,11,10
62637,UGA-2013-2-151-0,2013,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,5,"""Agence France Presse,2013-02-08,Seven killed in Kenya cattle raid: police"";""NTV Kenya,2013-02-09,News : 6 killed in Turkana cattle raid"";""All Africa,2013-02-11,Nine Killed in Turkana Village Raid"";""All Africa,2013-02-12,Bandits Kill One Man, Steal 2,000 Livestock in Baringo"";""Xinhua,2013-02-08,At least seven killed in a cattle attack in Kenya's northwest""",Agence France Presse;NTV Kenya;All Africa;All Africa;Xinhua,2013-02-08;2013-02-09;2013-02-11;2013-02-12;2013-02-08,"Seven killed in Kenya cattle raid: police;News : 6 killed in Turkana cattle raid;Nine Killed in Turkana Village Raid;Bandits Kill One Man, Steal 2,000 Livestock in Baringo;At least seven killed in a cattle attack in Kenya's northwest",police,3,Turkana district,"Kaptir, a remote village in the arid northern Turkana region",Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,2/8/2013 0:00,2/8/2013 0:00,1,3,4,0,8,10,7
62638,ETH-2013-2-435-20,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,2,"""Associated Press Newswires,2013-03-01,Kenyan police, a vilified institution, the key to peaceful elections on Monday"";""Xinhua News Agency,2013-03-04,Kenya's electoral officials decry insecurity""",Associated Press Newswires;Xinhua News Agency,2013-03-01;2013-03-04,"Kenyan police, a vilified institution, the key to peaceful elections on Monday;Kenya's electoral officials decry insecurity",inspector general of police David Kimaiyo,1,Rhamu Town,Rhamu town in Mandera east,North-Eastern province,Mandera district,3.931881,41.225615,POINT (41.225615 3.931881),135083,Kenya,501,Africa,1,1,2/28/2013 0:00,2/28/2013 0:00,0,0,0,7,7,7,2
62645,KEN-2013-3-501-1,2013,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,7,"""Xinhua News Agency,2013-03-30,Violent demonstration erupts in Kenya's Kisumu"";""Xinhua News Agency,2013-03-30,Roundup: At least four feared dead as demonstrations rocks Kenya's Kisumu city"";""Agence France Presse,2013-03-31,Kenya on alert after court ruling sparks riots"";""Xinhua News Agency,2013-03-31,Roundup: Business hurt as Kenya's Court ruling sparks violent demonstration"";""Xinhua News Agency,2013-04-01,Kenyan police to charge over 20 suspects over Kisumu chaos"";""BBC Monitoring Africa,2013-04-03,Regional lawyers body slams police for killing protesters in western Kenya town"";""All Africa,2013-05-23,Witnesses Describe Kisumu Killings By Police - Used Live Ammunition, Tried to Cover Up Evidence [press release]""",Xinhua News Agency;Xinhua News Agency;Agence France Presse;Xinhua News Agency;Xinhua News Agency;BBC Monitoring Africa;All Africa,2013-03-30;2013-03-30;2013-03-31;2013-03-31;2013-04-01;2013-04-03;2013-05-23,"Violent demonstration erupts in Kenya's Kisumu;Roundup: At least four feared dead as demonstrations rocks Kenya's Kisumu city;Kenya on alert after court ruling sparks riots;Roundup: Business hurt as Kenya's Court ruling sparks violent demonstration;Kenyan police to charge over 20 suspects over Kisumu chaos;Regional lawyers body slams police for killing protesters in western Kenya town;Witnesses Describe Kisumu Killings By Police - Used Live Ammunition, Tried to Cover Up Evidence [press release]","local residents, police",1,Kisumu town,Kisumu town,Kisumu county,Kisumu Central Constituency,-0.1,34.75,POINT (34.750000 -0.100000),129310,Kenya,501,Africa,1,1,3/30/2013 0:00,3/30/2013 0:00,0,0,2,0,2,5,0
62654,ETH-2013-2-435-0,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,3,"""BBC Monitoring Africa,2013-05-13,Ultimatum to surrender illegal arms issued in northeastern Kenya"";""All Africa,2013-05-13,Kenyan Military Deployed to Quell Militia Violence in Mandera"";""All Africa,2013-05-14,Kenya Deploys Military to Disarm Militia in Northern Region""",BBC Monitoring Africa;All Africa;All Africa,2013-05-13;2013-05-13;2013-05-14,Ultimatum to surrender illegal arms issued in northeastern Kenya;Kenyan Military Deployed to Quell Militia Violence in Mandera;Kenya Deploys Military to Disarm Militia in Northern Region,"Inspector General of Police David Kimaiyo; ""insiders""",2,Rhamu Town,"near Rhamu town, Mandera [northeastern Kenya]",Mandera county,Mandera North Constituency,3.931881,41.225615,POINT (41.225615 3.931881),135083,Kenya,501,Africa,1,1,5/10/2013 0:00,5/10/2013 0:00,0,0,0,7,7,7,7
62655,ETH-2013-2-435-1,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""BBC Monitoring Africa,2013-05-16,Kenyan president to hold ""crisis meeting"" with police chiefs over insecurity""",BBC Monitoring Africa,5/16/2013,"Kenyan president to hold ""crisis meeting"" with police chiefs over insecurity",not stated,4,Mandera county,Mandera,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,2,4,4/17/2013 0:00,5/16/2013 0:00,0,0,0,0,0,1,0
62657,ETH-2013-2-435-2,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2013-05-22,Schools closed in northern Kenya as insecurity escalates""",Xinhua News Agency,5/22/2013,Schools closed in northern Kenya as insecurity escalates,District Commissioner Sammy Mwati,1,Guba village,Guba in Mandera County,Mandera county,Banisa Constituency,3.86,40.5,POINT (40.500000 3.860000),135082,Kenya,501,Africa,1,1,5/22/2013 0:00,5/22/2013 0:00,1,0,0,0,1,1,1
62658,ETH-2013-2-435-3,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2013-05-22,Schools closed in northern Kenya as insecurity escalates""",Xinhua News Agency,5/22/2013,Schools closed in northern Kenya as insecurity escalates,District Commissioner Sammy Mwati,4,Mandera county,Mandera County,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,1,1,5/22/2013 0:00,5/22/2013 0:00,0,0,0,2,2,2,2
62659,ETH-2013-2-435-4,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2013-05-22,Schools closed in northern Kenya as insecurity escalates""",Xinhua News Agency,5/22/2013,Schools closed in northern Kenya as insecurity escalates,District Commissioner Sammy Mwati,4,Mandera county,Mandera county,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,1,1,5/21/2013 0:00,5/21/2013 0:00,1,0,0,0,1,1,1
62660,ETH-2013-2-435-5,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2013-05-22,Schools closed in northern Kenya as insecurity escalates""",Xinhua News Agency,5/22/2013,Schools closed in northern Kenya as insecurity escalates,District Commissioner Sammy Mwati,4,Mandera county,Mandera County,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,1,4,5/1/2013 0:00,5/22/2013 0:00,0,0,0,1,1,1,1
62662,ETH-2013-2-435-6,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2013-05-25,Inter-tribal clashes kill 5 in N. Kenya""",Xinhua News Agency,5/25/2013,Inter-tribal clashes kill 5 in N. Kenya,"divisional police commander, Christopher Rotich",3,Banisa Constituency,"Banisa area, Mandera; a village 2 km from the border with Ethiopia (the victims ""were heading toward Elmole village, 25 km from Banisa"")",Mandera county,Banisa Constituency,3.9,40.3,POINT (40.300000 3.900000),135081,Kenya,501,Africa,1,1,5/25/2013 0:00,5/25/2013 0:00,0,3,0,0,3,3,3
62663,ETH-2013-2-435-7,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2013-05-25,Inter-tribal clashes kill 5 in N. Kenya""",Xinhua News Agency,5/25/2013,Inter-tribal clashes kill 5 in N. Kenya,"divisional police commander, Christopher Rotich",1,Hullow village,Hullow village in Malka-Mari division (Mandera area),Mandera county,Banisa Constituency,4.07,40.86,POINT (40.860000 4.070000),135802,Kenya,501,Africa,1,1,5/25/2013 0:00,5/25/2013 0:00,0,2,0,0,2,2,2
62665,SOM-2013-1-770-342,2013,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,4,"""BBC Monitoring Africa,2013-06-04,Northeastern Kenya leaders warn of more Al-Shabab attacks"";""BBC Monitoring Africa,2013-06-12,Non-Somalis said fleeing restive Kenyan area"";""All Africa,2013-05-28,Five Killed in Attack On Garissa AP Camp"";""All Africa,2013-05-28,Africa News Round Up May, Monday 27, 2013""",BBC Monitoring Africa;BBC Monitoring Africa;All Africa;All Africa,2013-06-04;2013-06-12;2013-05-28;2013-05-28,"Northeastern Kenya leaders warn of more Al-Shabab attacks;Non-Somalis said fleeing restive Kenyan area;Five Killed in Attack On Garissa AP Camp;Africa News Round Up May, Monday 27, 2013",Garissa [northeastern Kenya] leaders,3,Dadaab Constituency,"Damajaley, Daadab ",Garissa county,Dadaab Constituency,0.05,40.31,POINT (40.310000 0.050000),130041,Kenya,501,Africa,1,1,5/25/2013 0:00,5/25/2013 0:00,0,0,2,0,2,2,2
62666,SOM-2013-1-770-343,2013,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,4,"""BBC Monitoring Africa,2013-06-04,Northeastern Kenya leaders warn of more Al-Shabab attacks"";""BBC Monitoring Africa,2013-06-12,Non-Somalis said fleeing restive Kenyan area"";""All Africa,2013-05-28,Five Killed in Attack On Garissa AP Camp"";""All Africa,2013-05-28,Africa News Round Up May, Monday 27, 2013""",BBC Monitoring Africa;BBC Monitoring Africa;All Africa;All Africa,2013-06-04;2013-06-12;2013-05-28;2013-05-28,"Northeastern Kenya leaders warn of more Al-Shabab attacks;Non-Somalis said fleeing restive Kenyan area;Five Killed in Attack On Garissa AP Camp;Africa News Round Up May, Monday 27, 2013",Garissa [northeastern Kenya] leaders,1,Dadaab camp,"Abdisugow, Dadaab",Garissa county,Dadaab Constituency,0.051,40.314,POINT (40.314000 0.051000),130041,Kenya,501,Africa,1,1,5/25/2013 0:00,5/25/2013 0:00,2,0,1,0,3,3,3
62670,ETH-2013-2-435-13,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,3,"""Agence France Presse,2013-06-22,Nine killed in inter-clan fighting in northeastern Kenya"";""Xinhua News Agency,2013-06-23,At least 12 killed in ethnic clash in northern Kenya"";""BBC Monitoring Africa,2013-06-24,Northeastern Kenya leaders summoned to Nairobi over insecurity""",Agence France Presse;Xinhua News Agency;BBC Monitoring Africa,2013-06-22;2013-06-23;2013-06-24,Nine killed in inter-clan fighting in northeastern Kenya;At least 12 killed in ethnic clash in northern Kenya;Northeastern Kenya leaders summoned to Nairobi over insecurity,police,4,Mandera county,Mandera,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,1,1,6/21/2013 0:00,6/21/2013 0:00,0,4,0,0,4,4,4
62672,ETH-2013-2-435-8,2013,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,3,"""Agence France Presse,2013-06-22,Nine killed in inter-clan fighting in northeastern Kenya"";""BBC Monitoring Africa,2013-06-24,Northeastern Kenya leaders summoned to Nairobi over insecurity"";""MINISTRY OF EDUCATION, SCIENCE AND TECHNOLOGY, STATE DEPARTMENT OF EDUCATION,2013-09-19,Education in Emergencies Status Report: 19th September 2013 Humanitarian profile""","Agence France Presse;BBC Monitoring Africa;MINISTRY OF EDUCATION, SCIENCE AND TECHNOLOGY, STATE DEPARTMENT OF EDUCATION",2013-06-22;2013-06-24;2013-09-19,Nine killed in inter-clan fighting in northeastern Kenya;Northeastern Kenya leaders summoned to Nairobi over insecurity;Education in Emergencies Status Report: 19th September 2013 Humanitarian profile,police,4,Wajir county,Wajir,Wajir county,,1.75,40.016667,POINT (40.016667 1.750000),132201,Kenya,501,Africa,1,1,6/21/2013 0:00,6/21/2013 0:00,0,0,0,5,5,6,5
